avg_area_income,avg_area_house_age,avg_area_roomNb,avg_area_bedroomNb,area_population,house_price,house_address
40142,5.06,7,4,53364,744291,"359 Kevin Fall Suite 310
North Anitaton, NJ 95026"
86197,6.04,8,3,44100,1879416,"16010 Susan Mission
Maryside, NE 15346-2597"
75992,5.04,7,3,39503,1131698,"PSC 4164, Box 8962
APO AA 52601"
61483,4.38,8,5,34994,1000714,"231 Herrera Alley Suite 803
Callahanmouth, SD 18566-2784"
70256,5.00,9,3,45672,1313128,"535 Heidi Cliffs Apt. 629
New Williamtown, AL 63784"
91328,5.13,7,4,49530,1810561,"77477 Carolyn Station
Williamview, CT 43341-8573"
75106,7.21,8,6,41143,1877269,"PSC 6350, Box 8643
APO AP 35298"
79908,5.73,6,3,40230,1495673,"8362 Barnes Roads Apt. 601
North Lisa, NC 31556"
93763,4.97,6,2,44048,1708102,"69956 Douglas Pine Suite 762
Johnsonfurt, AR 89807"
50167,7.56,7,3,34292,1058356,"5575 Lori Valley Suite 277
East Laurenshire, VI 63253"
51392,5.56,7,3,28064,681090,"58782 Johnson Mountains Suite 376
North Haley, GU 73562-3649"
79823,5.74,10,5,41546,1958065,"Unit 1980 Box 9388
DPO AP 60961"
65914,4.86,5,2,12451,353240,"37279 Sherry Village Apt. 053
East Gary, NY 52576"
69604,7.43,5,2,31338,1054304,"299 Hernandez Spurs
North Jenniferside, NC 36229"
46367,5.29,5,5,26015,268051,"USNS Knight
FPO AA 40555-2967"
66195,6.51,7,3,37289,1318598,"8367 Manuel Road
Nathanfort, AS 36077-1481"
76899,5.35,8,3,37826,1334537,"Unit 4084 Box 0083
DPO AP 37875-3153"
54428,7.19,7,3,54046,1598736,"4049 Marshall Court
North Richardchester, CA 72472-7881"
82921,6.17,7,4,33936,1699953,"96734 Taylor Valleys
New Jameston, VT 96626"
47121,6.71,7,3,46303,1012270,"5216 Santos Fall Apt. 450
New Stephanie, CT 66218"
74968,4.71,7,3,28045,1093506,"61648 Sanchez Circles
Lake Leechester, LA 49969"
68223,6.31,7,6,32660,1064703,"005 Howard Court
South Samuel, ID 25951"
61486,5.87,8,4,38180,1184614,"996 Maynard Canyon
West Joshua, MI 96703-1883"
72895,6.03,7,4,37796,1146480,"34284 James Spur
Tylerview, WV 81678-0964"
68255,7.90,7,4,48909,1925616,"3900 Abigail Causeway Apt. 018
Andrewmouth, PA 26684"
62089,7.05,7,5,38337,1233883,"284 Aguilar Coves
Aprilton, MT 95894-4681"
60659,4.54,6,3,45005,822685,"USNS Ramirez
FPO AP 39441-7948"
76321,6.67,7,4,56697,1935831,"754 David Extension Suite 168
Port Johnmouth, NC 70098-8125"
52141,7.57,7,3,29595,912586,"4508 Nathan Turnpike
North Johnhaven, HI 10437-3329"
75080,5.97,7,5,50409,1636906,"PSC 4366, Box 3936
APO AA 04338"
62117,7.31,6,3,26295,1197930,"52186 Emily Meadow Apt. 818
Sarahview, GA 28318-5934"
74253,4.40,5,3,44940,1039795,"0850 Jamie Extensions
Veronicaville, ID 52481"
65561,5.32,7,2,40232,1033450,"40771 Jonathan Prairie Suite 353
Jacquelineberg, ND 39043-7937"
58124,5.94,7,2,28864,839590,"8131 Mercado Squares Apt. 377
Patrickton, GU 44349-3317"
62159,5.16,4,2,36645,782800,"804 Garcia Expressway Apt. 214
Lake Ian, MH 61019-6598"
88723,5.86,6,4,29897,1547127,"9388 Thompson Tunnel
West Keith, NM 14566"
74791,6.11,7,6,29154,1518706,"4536 Nathaniel Course
West Teresa, SC 77668"
67306,6.32,5,2,39370,1074456,"642 Hawkins Fork Apt. 093
West Zachary, ID 72057"
51196,5.99,7,4,30029,671961,"3198 Karen Crescent
East Michelemouth, WY 23908"
63223,4.94,8,3,35892,1185735,"1853 Barrett Corner Suite 517
Warnerburgh, GA 97586-3421"
78788,6.77,7,4,38656,1518454,"737 Brenda Cape Apt. 645
Lambertburgh, TN 82080-7211"
58368,5.68,6,4,28801,666746,"019 King Ranch
Robertstad, AS 69824"
65150,5.56,7,6,29191,988015,"6548 Miller Glens
Robertsonville, GA 49810-7617"
72416,6.16,7,4,6806,997453,"75158 Michael Pike
Orozcobury, CA 40636"
81375,6.59,8,4,38648,1791307,"935 Edward Pike Suite 106
Andrewchester, PR 85454"
70343,4.56,7,6,34971,1223589,"2798 Cherry Shoal Apt. 496
West Brittanyfurt, VI 28505"
68967,5.00,8,6,39917,1321257,"298 Mccullough Creek Suite 896
Williamsbury, PW 67834"
60104,7.70,7,6,31782,1193687,"91450 Angela Extensions Suite 533
Shawnberg, MI 36404"
55193,5.95,7,4,36706,840209,"523 Michael Orchard Suite 022
Monicaborough, OR 92185-9530"
68600,6.67,7,2,42548,1474745,"170 Jennifer Parkway
New Kathleenmouth, NY 68893"
76612,5.45,9,5,33002,1527440,"Unit 5313 Box 6256
DPO AP 04298-1024"
45319,5.71,7,2,47223,802048,"06548 Barnes Alley
Colemanview, DE 24414"
73714,6.11,6,3,30049,1016961,"3443 Murphy Shore
Lauriestad, NE 46924"
59961,6.74,6,3,31854,1051230,"7994 Kristin Circles Suite 061
Port Patricia, IA 00997"
70444,4.72,8,3,41920,1209964,"USS Wade
FPO AP 69783"
66639,7.97,6,4,26642,1357208,"0754 Ray Meadow
West Jakestad, GU 55936-8825"
73870,6.40,8,5,25694,1513847,"PSC 7179, Box 7408
APO AE 33113"
74113,4.41,8,3,66995,1737571,"04976 Joel Plaza Suite 658
South Dominiqueland, MS 27646-5758"
44180,7.12,7,3,30810,613371,"PSC 0743, Box 2104
APO AP 51218"
65279,4.47,7,4,29972,767785,"5699 Pittman Landing Suite 973
North Barbara, AS 42070-3571"
63342,5.59,8,3,31727,1181663,"85521 Erica Stream
Garyside, MI 32028-7341"
77353,9.01,6,3,39668,1898169,"969 Robert Vista Suite 545
West Kelly, NC 31856-7083"
76054,7.00,5,3,45636,1471784,"209 Ricky Inlet
South Cristina, NY 71350"
92670,5.30,5,4,31467,1397462,"55868 Michael Forges Apt. 917
Websterberg, MI 71432"
40749,6.25,6,2,46643,664465,"59240 Roberto Route Suite 539
New Tony, MO 99038"
68176,5.44,8,3,32525,1128253,"848 Daniels Estate Apt. 334
East Shawn, NJ 17628"
84824,5.87,7,3,27863,1273629,"398 Brian Drive Suite 634
Port Charlene, MN 13264"
38572,7.43,6,3,47387,968412,"6613 Cynthia Loop Suite 555
Lake Heatherstad, NH 33698"
63844,6.24,6,3,37703,1071537,"98401 Malone Light Suite 418
Elizabethhaven, AZ 84474"
87444,7.08,5,3,51592,1802294,"77963 Sarah Knolls
Port Sarahchester, ID 62727"
63410,5.77,6,4,56257,1369583,"293 Eric Track
Emilyborough, CO 14912-1041"
55097,6.85,7,5,52405,1350284,"568 Ayala Harbor
New Joshua, ME 24290-8638"
84597,5.52,8,3,31144,1637831,"9269 Jacob Cliffs
Sherimouth, WY 08850"
71408,6.57,7,6,49463,1574280,"8368 Jacqueline Run Apt. 172
Collinsfort, SC 29889-1351"
77376,4.77,8,5,38106,1251064,"Unit 6341 Box 0082
DPO AE 97828-9132"
58968,5.39,6,4,50936,992623,"2248 Clark Tunnel
Jasonchester, OK 50154-3560"
86529,6.01,8,4,27593,1616505,"52320 Aaron Plains
Wilcoxville, MI 89940-7844"
63275,5.49,9,3,38905,1440107,"4603 Buchanan Turnpike Suite 998
Lake Aaronchester, KS 76604"
72264,5.56,7,3,32828,1139014,"3852 May Roads
Gregoryside, ME 75573-8230"
56181,6.20,7,4,41036,1139073,"121 Morris Rue Apt. 772
Willisborough, NM 03840"
59953,5.24,8,5,50752,1243492,"0589 Crystal Flats Suite 205
Deannaton, SD 00942-5751"
59939,6.51,5,2,44065,1021127,"056 Joshua Knoll
Katelynberg, OR 36067-4266"
72848,5.95,6,3,21986,960919,"1552 Michael Village Suite 300
West Christopher, MD 17583"
65804,6.73,7,4,36011,1306288,"2606 Potter Loaf Suite 000
Gonzalezland, MD 10312-1356"
73178,6.71,7,6,41971,1537897,"693 Deleon Spur
Turnerbury, MP 81555"
64469,4.53,6,2,43746,909886,"42171 Laura Drive Apt. 420
Port Markchester, DE 08454"
87928,5.42,8,6,47452,1752113,"Unit 4273 Box 6840
DPO AA 28938"
70844,4.18,8,5,33484,1129388,"6207 Michele Loaf
East Matthew, SD 56462"
87758,6.65,9,3,47321,2024903,"03007 Rebecca Pine Apt. 641
Randolphtown, AR 96430"
60555,4.99,7,3,49310,1164969,"18181 Jennifer Spring
Pittmanton, MH 87346-2658"
60056,4.87,8,4,44435,1187455,"093 Bass Pine
Port Steveshire, VT 94645"
88603,7.10,5,2,37216,1675702,"75612 Murray Mount Suite 278
Isaiahport, MO 65391"
62873,5.78,8,5,41638,1163559,"Unit 5343 Box 1740
DPO AP 46620-1298"
54226,5.37,8,4,35597,814240,"0527 Dixon Port Suite 914
Davisland, UT 33069"
76309,6.07,8,4,42652,1480675,"17423 Brian Shoals
Dawsonshire, NC 76104-0209"
68298,5.53,8,4,23178,1281308,"8282 Diane Parks Suite 556
Port Mary, CO 34368-5962"
58895,6.59,6,4,41856,1187044,"2393 Lee Viaduct Suite 890
New Matthew, HI 75319-0401"
75782,6.34,6,4,23287,1267803,"525 Nancy Expressway Suite 249
South Victoria, TX 71040"
72315,4.94,8,6,35998,1094792,"49252 Moore Falls
South Courtney, VI 01371"
70422,8.13,7,3,20207,1489574,"735 Norris Estates Apt. 062
North Curtis, VA 93783"
80407,5.85,7,3,22800,1280996,"659 Smith Loop
Juanview, SC 56564"
65070,4.22,7,4,45096,1046347,"7113 Hudson Freeway Apt. 445
Parsonsburgh, NC 49273-0721"
72932,5.21,7,4,30073,1149694,"8412 Lyons Corners
Farmerfort, NJ 42123-7232"
54769,6.72,8,3,39002,1063345,"34863 Vincent Centers Suite 574
Kaylachester, KY 06446-4679"
79297,5.94,7,4,24299,1377113,"109 Jeffrey Ridge
Port John, PA 78628-0517"
82353,6.32,7,2,31746,1459525,"610 Dale Station
West Williamburgh, KY 98834"
38123,6.34,8,5,38068,899609,"783 Stacey Glen
West Katherineberg, NV 67007-1370"
60757,4.92,6,4,29017,482690,"02689 Nicholas Crescent
South Cynthia, RI 90106-4876"
66469,4.66,6,4,22671,412269,"72270 Hodges Ways
Port Tinaland, ME 14314"
59008,5.88,7,6,33631,1209798,"USNS Murphy
FPO AE 65459-0233"
88876,4.64,6,3,29004,1342507,"79442 David Square
North Michaelbury, FL 67868-1247"
63242,5.53,6,4,14291,727867,"18906 Don Underpass Apt. 259
North Cherylfort, MN 47231-8972"
62974,5.54,8,3,48185,1447251,"3754 Robert Mount Apt. 830
East Colleen, LA 80073"
86744,6.01,6,4,32475,1578766,"97028 Michael Bridge
Lorifurt, CT 20584-1266"
69801,6.27,8,4,37853,1578737,"049 Justin Manor
Burkehaven, AL 38105"
63542,6.22,7,4,57319,1445527,"58135 Sanders Plaza Suite 351
North Ethanfurt, GA 69064"
78404,5.78,5,4,33686,1221824,"7610 Tiffany Manors
Joneshaven, HI 18598-1599"
85662,6.44,9,3,42402,2031338,"108 Brandon River Suite 495
West Suzanne, OH 54121"
82852,4.87,7,2,33366,1232974,"478 Lee Keys Apt. 877
Tamaratown, PR 96836-6503"
70935,6.44,7,6,36394,1426403,"9558 Salas Mews Apt. 778
Garciamouth, CA 12354"
64355,4.31,6,3,25495,520218,"058 Dennis Locks Apt. 993
Ramirezview, LA 11845-8856"
79243,5.82,7,4,32762,1314770,"71521 Fowler Viaduct Apt. 571
Diazmouth, PW 46459-0425"
74944,6.31,6,3,31389,1249331,"Unit 4835 Box 6747
DPO AA 25329"
77546,6.10,8,5,52740,1835565,"67665 Sanchez Creek
Torresburgh, PR 48232-9088"
69789,5.22,6,2,40474,1018174,"USNS Shaw
FPO AA 60162"
60309,3.69,7,3,35971,607859,"54583 Zhang Corner
New Codyshire, NE 43091-1891"
89130,4.33,7,3,39155,1340983,"3771 Suarez Roads
East Adamton, NE 39445-1517"
73506,6.03,6,2,39677,1292740,"29572 Marquez Camp Apt. 784
New Linda, HI 03067"
84023,7.10,7,4,33106,1772780,"78123 Bradford Trafficway
East Jessica, OR 69693-6748"
53971,7.21,6,3,46685,1131888,"4426 Chan Squares Apt. 652
Alexanderland, DE 94505-0909"
74750,6.20,8,4,36539,1603628,"1714 Christopher Expressway
New Pamelaland, DE 68428-5301"
56128,5.67,7,3,32808,809121,"558 Miller Rapids Apt. 497
Pageton, DC 56260-9370"
73886,5.54,6,2,26039,987004,"85083 Combs Fort
Connorhaven, AR 99906-2530"
45781,5.46,6,4,34660,676971,"746 April Dam
Stephanietown, VT 03527"
59788,4.66,6,4,15036,461474,"090 Floyd Square
Joshuaborough, WI 05177"
47321,3.56,7,3,15777,15939,"91410 Megan Camp Suite 360
Laurafort, OH 15735"
81510,6.20,6,4,39937,1622827,"7813 Cook Ways
New Renee, MO 59060-4720"
81014,7.15,7,5,45472,1924156,"44348 Perez Court Apt. 137
East Nataliemouth, MD 60874"
70830,6.83,6,3,49360,1548599,"00751 Wilson Land
East Melissa, FM 51722"
94890,7.21,6,3,31884,2007639,"19835 Evans Corners Apt. 840
Millston, DC 24547-3845"
62635,4.37,7,4,24348,461912,"139 Marcus Crossroad Apt. 702
New Raymond, MO 30108"
68871,4.75,8,4,40864,1243839,"920 John Square Apt. 431
Morsefort, TN 98396"
76150,5.89,7,5,31443,1309923,"0484 Fischer Parkways
West Karenland, ME 35904-3424"
62443,5.89,9,6,37079,1343485,"PSC 8422, Box 9350
APO AE 08498"
57598,5.07,7,2,29581,771214,"2315 Melissa Viaduct
Kristinborough, IA 49932-3560"
70195,7.30,6,2,29254,1244955,"USNS Martin
FPO AP 43598"
58342,4.51,6,3,19056,365930,"498 James Path
West Thomas, MA 01095-6961"
64493,8.02,6,4,30102,1453109,"5834 Bryan Views
South Deannatown, NC 16250"
83284,5.59,5,4,24628,1128906,"7750 Fisher Drive
East David, MT 58483-1402"
70976,6.79,9,3,61104,2100698,"39843 Cannon Prairie
Wesleyville, PW 52164"
77742,5.08,7,4,22232,1105024,"USS Jackson
FPO AP 03152"
60564,6.87,8,5,31568,1159526,"6221 Timothy Wall Apt. 457
South Devinshire, TN 24785-6510"
75454,8.22,8,5,51173,1940933,"605 Gary Walks Suite 673
West Zacharyhaven, OR 07669-9046"
74490,6.69,8,4,35265,1549031,"55757 Emily Lane
New Bruce, NC 73920"
71052,5.09,7,3,46732,1379456,"732 Smith Mountains
Alexanderchester, OR 54801-0121"
90293,5.37,8,4,26551,1501917,"4274 Amanda Pass Apt. 057
Joshuashire, AZ 69079-0201"
62061,5.95,4,3,55584,963656,"767 Silva Walks Suite 235
Darrellbury, ID 04171"
88556,4.90,7,4,59263,1901000,"6322 Hayes Tunnel
South Vanessa, WY 61577"
64781,7.31,6,2,27027,1200061,"478 Ellis Road Apt. 718
West Monicabury, AL 50588"
59940,6.27,7,2,27130,1063743,"77405 Kristin Summit Suite 526
Popemouth, MI 10140-6085"
62700,7.43,6,3,46419,1252733,"906 Erin Hill Suite 409
West Davidside, NE 51655"
63574,5.33,6,2,34715,907530,"73071 Brian Branch Apt. 045
Lake Aliciatown, WV 11590-0331"
66965,6.82,8,4,22891,1256087,"0398 Keller Place Apt. 097
Lake Timothy, SC 97306"
69494,6.25,8,3,33917,1517869,"875 Graves Vista Apt. 823
North Cory, IA 32921"
77132,7.68,9,3,34905,1705546,"USCGC Atkins
FPO AA 88742"
70081,5.06,7,4,32524,1081579,"Unit 4367 Box 3095
DPO AP 41559-2486"
68312,4.31,7,5,39833,872177,"059 Barnes Plaza Apt. 437
East Christopherside, WV 18868"
74727,6.07,6,2,27372,1061786,"997 Wade Lake
East Jean, NH 12061-4791"
67196,6.02,9,4,38418,1355546,"38974 Tara Points Suite 917
South Davidfort, MA 12188-3007"
72315,5.26,8,5,38252,1455511,"45116 Richard Freeway
West Nicole, OK 05956-0785"
72792,6.26,6,2,55998,1445031,"878 Richardson Burgs Suite 002
New Donna, NJ 89706-8731"
58273,4.48,8,3,39756,823822,"52005 Smith Drive
Leetown, NY 24822"
72663,8.19,6,3,33533,1693694,"37242 Norton Station
West Sherrytown, RI 77343"
66036,5.43,7,3,23208,944979,"731 Martinez Garden
Nguyenside, KS 28194"
69384,5.64,6,3,46833,1156786,"19654 Dale Neck
Jacksontown, MS 97868-5501"
73684,6.17,6,4,33449,1306289,"895 Robinson Mountains
Garnerborough, VT 84650"
61056,7.05,8,5,53410,1785450,"2637 Robin Mountain Apt. 031
Port Rebeccaton, MS 19745"
64763,7.24,6,3,32137,1115081,"146 Shane Skyway Suite 660
Maxwellland, NV 25421-8152"
71614,3.94,8,5,36926,1188255,"770 Allen Estate Suite 706
Finleyton, MA 88434"
63990,5.99,7,4,32060,1184799,"USCGC Mason
FPO AA 08033"
66409,4.68,7,5,31943,1134247,"4213 Kristin Ridges Suite 586
North Geraldton, ME 48104"
57905,5.70,8,5,43341,1108022,"8048 Norma Underpass
New Stephanie, WY 80183"
65208,6.00,8,4,29668,1148417,"47726 Crystal Summit Apt. 370
West Carol, SD 94226-0168"
72391,6.04,6,4,32675,1202574,"81342 Lisa Isle Apt. 308
Smithhaven, TN 81484"
74360,5.69,8,6,32337,1428212,"587 Charles Creek Suite 343
North Markport, UT 78725"
91024,5.83,8,5,44381,1842736,"Unit 2264 Box 8835
DPO AA 53673-6916"
65343,5.92,7,6,44058,1262232,"0296 Garcia Trafficway
Port Kimberlyburgh, CO 39564"
80052,5.87,6,3,35254,1354609,"615 Larry Loop
Warrenberg, PR 37943"
69836,6.42,8,3,19376,1277381,"46680 Weaver Plains Apt. 497
Karenhaven, RI 92983"
70553,5.43,7,2,31093,854488,"962 Darren Lakes
North Tomfort, MI 52784"
75099,5.99,7,3,14744,968045,"19819 Kevin Station Apt. 378
Ericton, VA 06252"
49623,5.22,7,3,35091,769114,"4484 Johnson Plains Apt. 962
Timothyton, KY 28215"
72095,6.53,6,4,46379,1236094,"636 Kaitlin Street Suite 014
Reginashire, MT 77789-5394"
60865,7.10,6,4,25335,745587,"951 Thompson Fall
New Yolanda, NM 77528"
62504,3.78,7,6,35168,944289,"072 Ayala Forks
North Amanda, SC 46590"
62131,7.03,7,4,40848,1283480,"9370 Higgins Villages
New Shawnton, MP 90345-6052"
68114,5.36,7,6,40036,1214942,"443 Jorge Inlet Suite 922
Martinland, WV 09517-6600"
57945,5.77,7,4,45261,1137225,"357 Hanson Wall Apt. 560
Franklinport, SD 42641-3719"
74131,6.92,8,3,49959,1881075,"925 Angel Prairie
West Craig, WI 18104"
67645,6.54,9,5,40734,1603201,"320 Davis Views Suite 997
Helenchester, NH 63476-9148"
63631,6.08,7,6,33108,1296611,"4374 Lang Vista
Lucasborough, MO 50846"
75172,5.27,7,6,43047,1540361,"36076 Sullivan Bypass Apt. 312
West Joshuaton, UT 00913"
76230,3.43,7,2,40691,1046957,"Unit 7452 Box 4798
DPO AP 50889-3558"
87307,5.61,5,3,46175,1545672,"24800 Bishop Road
East Kenneth, RI 45289"
61509,6.28,6,2,36963,857935,"613 Shane Corner Apt. 918
Williamston, SD 29998-9846"
51187,7.99,6,3,48662,1298108,"5318 Jill Shoal Apt. 306
South Brenda, OR 81559"
78395,6.00,8,3,34267,1533017,"47372 Lopez Row
South Joanport, MP 21667-6700"
49410,7.12,8,3,27805,846841,"03617 Schmitt Union Suite 386
Foxview, MN 03651"
73031,5.36,7,3,37994,1280199,"487 Patterson Avenue Suite 022
Matthewville, NC 71929-5385"
70872,6.39,7,3,27501,1214335,"2053 Hammond Squares Apt. 536
Hudsonhaven, CA 05367-6944"
76715,5.70,7,3,31534,1206540,"70742 Deborah Islands Apt. 312
Johnsonmouth, VI 76330-8480"
59418,4.43,7,4,47119,1031385,"78344 Janet Groves
North Jamesbury, MO 47010-9593"
75475,8.45,7,6,24035,1715436,"Unit 4217 Box 2866
DPO AE 50558"
67814,6.33,6,4,35103,1223433,"4737 Maynard Knoll Apt. 690
Dawsonville, KY 22654-0782"
75707,6.65,7,4,30523,1530848,"3638 Michael Park Apt. 771
Dawsonstad, WA 90188"
86940,4.36,8,4,40703,1404436,"124 Elizabeth Extension
Christianville, TX 99465-7538"
70826,6.20,7,3,46508,1603944,"32828 Samuel Island
West Danielleburgh, MH 39771"
64751,5.92,6,4,54048,1167918,"187 Preston Union Suite 360
Smithbury, RI 52550"
54649,5.76,8,4,35497,1048136,"454 Anderson Overpass
Thomasmouth, DC 69438-5419"
88768,4.76,6,4,39145,1563193,"4268 James Island
Zunigaburgh, CA 76077-3559"
79036,5.65,7,3,45828,1512579,"115 Jones Fort Suite 754
New Melissa, MO 45810-2951"
71131,6.31,8,4,39414,1632942,"22309 Warner Trail Apt. 492
Lake David, OR 84108"
62175,5.37,7,4,31318,1017723,"PSC 1376, Box 6181
APO AA 68346"
64725,6.66,7,4,46202,1619829,"22738 Jillian Turnpike
Dorothyberg, NM 08541"
77013,7.40,8,5,43433,1890056,"80738 Griffin Mount
Rileyville, AL 37698-7817"
82338,5.95,9,4,41186,1902119,"7786 Mark Brooks Suite 913
Christopherchester, AS 28777-4081"
66778,6.27,7,3,35399,1338248,"USNV Cummings
FPO AE 92412-2566"
94460,6.16,9,3,33516,2081869,"03325 Dawn Mills Suite 936
Markshire, AZ 71469-5209"
61437,5.54,6,2,42033,868713,"96230 Alexis Heights Suite 279
Gregport, WV 57769-3580"
48507,6.17,6,4,36396,603374,"5841 Adams Lights Apt. 708
Rickeyland, MA 38921-6757"
56185,6.79,9,3,24328,1182670,"42738 Nicole Stream Suite 699
Port Daniel, PA 75438"
88273,6.68,8,5,19686,1557075,"USNS Howard
FPO AE 20908"
69651,4.81,8,4,48017,1574582,"140 Juarez Hills Suite 432
Valeriefort, SC 83268"
55586,5.00,7,4,27043,530614,"Unit 0229 Box 2372
DPO AE 05698"
75766,6.41,9,5,30777,1669559,"204 Hicks Shore
Brownbury, ME 55436"
62677,5.86,8,6,32487,1191969,"76972 Maria Plain Suite 920
Melindaville, CO 89862-9534"
68536,5.16,6,2,32771,842296,"8329 Christopher Landing
Amberburgh, ND 35920-4040"
66787,6.26,6,4,33391,1111109,"028 Klein Green Apt. 140
Stephenburgh, OR 03226-6959"
57979,7.40,7,4,35554,1180325,"2276 Williams Fords
Jordanstad, MI 77586"
66436,6.17,8,6,59599,1575967,"5420 Allen Forges
South Mark, IN 23053"
78407,6.85,8,3,37544,1735992,"2243 Cohen Haven Suite 843
East Annaborough, WA 63461-6560"
77287,5.60,6,5,35042,1144711,"2323 Jonathon Lodge
Lake Ashley, WV 40500-8885"
60286,5.28,7,3,34769,891201,"90376 Angela Parkway
West Daisy, NH 27808-9481"
65364,6.75,9,4,48715,1775531,"801 Jeremy Burgs Apt. 796
Lake Peterfurt, WY 60366"
88508,6.42,6,4,36001,1660296,"4991 Evan Islands Apt. 589
Bishopside, AK 40614-5315"
71329,5.87,6,3,26739,1062105,"7786 John Viaduct Suite 611
Lake Travis, IN 64533"
80042,6.71,7,4,39026,1693385,"4312 Gina Square
North Jennatown, ND 39639"
81989,6.90,8,6,29277,1689691,"0151 Rice Manors Apt. 753
East Sandyborough, AZ 68251"
65023,5.21,8,6,13329,1004041,"673 Robert Ridges Apt. 419
Wolfshire, AK 12559-1546"
48784,4.90,7,2,31038,780934,"5883 Hayes Creek
Smithborough, WA 59870-0510"
65071,5.47,8,5,27614,942167,"22237 Michael Falls
Dakotaland, DC 01706"
63266,6.44,7,4,32187,1049824,"3900 Linda Summit
South Rachelbury, NM 58383"
55532,7.11,7,4,46510,1394841,"93529 Bartlett Ridges
Leeview, AS 96540-6448"
68735,7.72,8,5,27641,1521141,"314 Christopher Square Apt. 404
Lake Ronaldville, SD 42025"
68056,7.59,7,6,31852,1470427,"89265 Robert Haven Apt. 492
Smithburgh, FM 58565-1105"
54575,5.64,9,5,44490,1094070,"94939 John Mill Apt. 765
New Scott, KS 61292"
87640,7.81,8,6,39758,2096954,"242 Mark Common Apt. 060
Johnside, SD 09329-2233"
70088,5.89,7,2,53612,1580952,"PSC 3528, Box 7580
APO AE 08696-0234"
86250,6.16,8,4,43155,1749820,"481 Kaitlin Mission Apt. 309
Jodystad, IA 16947"
73211,6.50,10,6,44198,2065710,"Unit 8831 Box 5748
DPO AE 73012-7314"
71635,5.87,6,2,43555,1148372,"21042 Wilson Islands Suite 238
Fischerchester, MP 42425-4129"
72662,5.30,7,4,50673,1371522,"PSC 7034, Box 6131
APO AA 05662-4293"
77125,6.92,8,5,39465,1814462,"585 Riley Meadows
Garyport, MH 77104"
80808,6.30,6,2,42406,1304284,"75696 Adam Hollow
Michaelmouth, IA 36655-0630"
46663,5.27,7,3,25770,605964,"PSC 2156, Box 9090
APO AE 71537"
81834,5.67,6,2,25890,1179992,"33897 David Avenue
Nicoleborough, AK 91150"
70271,5.86,7,2,28102,1188197,"0065 Samuel Common
West Barbara, SD 55041"
78981,7.56,9,5,24387,1914073,"5195 Brandon Street
East Jeffreyburgh, TX 05765"
81011,4.93,7,4,31435,1286401,"961 Dominic Glen Apt. 255
Cynthiaside, WV 68066"
73198,6.80,6,3,22829,1161233,"USCGC Nichols
FPO AE 98812"
65222,8.35,6,3,47157,1682106,"555 Carrillo Flat Apt. 657
Adamberg, IA 48702"
65746,5.77,7,6,33032,1144138,"83765 Nelson Plaza
West Dawnshire, PR 39089-5440"
64369,5.92,6,4,42848,1328701,"621 Benjamin Grove Suite 997
North Steven, MA 73148-4549"
78803,5.52,7,5,34422,1517317,"USS Watson
FPO AP 01668"
63838,5.24,7,2,41553,1148564,"368 Lauren Manor Suite 481
Lake Danielmouth, SD 06038"
66461,5.71,6,3,26053,729782,"69503 Amanda Roads
Ginatown, MA 96706-3276"
60930,4.91,8,6,26166,716316,"6387 Holmes Course
Alexandershire, MO 20374"
71784,5.56,6,2,30364,859079,"167 Maldonado Hollow
South Mirandaside, HI 77673"
62017,6.38,6,2,38178,1011478,"0774 George Curve
Whitefort, AS 30249"
60908,5.51,7,5,34662,938171,"0758 Rebecca Village Apt. 023
West Brittanystad, MS 46333"
64036,5.65,6,2,47335,1179983,"381 Rodriguez Inlet Apt. 151
Port Karenberg, TN 68563"
